Sales Person,Country,Product,Date,Amount,Boxes Shipped,Amount_MinMax,Amount_ZScore,Boxes Shipped_MinMax,Boxes Shipped_ZScore
Camilla Castle,UK,White Choc,2022-01-03,9982.0,187.0,0.5666691591588328,0.9282689226873478,0.39365079365079364,0.20329981138790656
Karlen McCaffrey,India,Drinking Coco,2022-05-31,4795.0,233.0,0.2720011963962397,-0.28018683392344146,0.491005291005291,0.5914155297634335
Dotty Strutley,UK,99% Dark & Pure,2022-01-03,9310.0,282.0,0.5284935526470799,0.7717078530049784,0.5947089947089947,1.0048431428156253
Husein Augar,New Zealand,Caramel Stuffed Bars,2022-01-27,497.0,473.5,0.027836379748153187,-1.2815253421002628,1.0,2.620585753009395
Barr Faughny,UK,50% Dark Bites,2022-01-28,581.0,65.0,0.032608330562122305,-1.2619552083899666,0.13544973544973546,-0.8260505721297953
Curtice Advani,Australia,Organic Choco Syrup,2022-06-28,3472.0,311.0,0.19684297107622611,-0.5884164398606063,0.656084656084656,1.2495247913567182
Husein Augar,UK,Choco Coated Almonds,2022-03-02,4333.0,43.0,0.24575546691940958,-0.3878225693300705,0.08888888888888889,-1.0116711330920038
Wilone O'Kielt,Australia,After Nines,2022-05-27,3325.0,26.0,0.18849205715178016,-0.6226641738536246,0.05291005291005291,-1.1551052029264377
Dennison Crosswaite,USA,Almond Choco,2022-06-30,11718.0,84.0,0.6652894759808612,1.3327183527001356,0.17566137566137566,-0.6657419058442515
Barr Faughny,Canada,Peanut Butter Cubes,2022-06-07,2100.0,78.0,0.11890110778139719,-0.9080619571287774,0.16296296296296298,-0.7163656951975812
Kaine Padly,USA,70% Dark Bites,2022-05-12,4018.0,100.0,0.22786065136702538,-0.46121057074368116,0.20952380952380953,-0.5307451342353726
Barr Faughny,New Zealand,Raspberry Choco,2022-07-29,6468.0,66.0,0.3670425501077913,0.10958499580662419,0.13756613756613756,-0.8176132739042403
Dennison Crosswaite,UK,White Choc,2022-08-03,7238.0,265.0,0.4107854325691749,0.2889778881510059,0.5587301587301587,0.8614090729811914
Barr Faughny,India,Baker's Choco Chips,2022-08-18,6454.0,141.0,0.3662472249721298,0.10632330685490816,0.2962962962962963,-0.18481590698762038
Van Tuxwell,New Zealand,Smooth Sliky Salty,2022-06-14,3115.0,42.0,0.17656218011685737,-0.6715895081293651,0.08677248677248678,-1.0201084313175588
Beverie Moffet,UK,White Choc,2022-06-30,6475.0,76.0,0.3674402126756221,0.1112158402824822,0.15873015873015872,-0.7332402916486911
Camilla Castle,New Zealand,Mint Chip Choco,2022-06-13,1162.0,190.0,0.06561432369207537,-1.1265951168937514,0.4,0.22861170606457137
Ches Bonnell,UK,Orange Choco,2022-04-27,14238.0,54.0,0.8084480003999347,1.919822364009021,0.11216931216931217,-0.9188608526108996
Jan Morforth,Australia,White Choc,2022-07-27,3472.0,32.0,0.19684297107622611,-0.5884164398606063,0.0656084656084656,-1.104481413573108
Mallorie Waber,Canada,85% Dark Bars,2022-04-20,1428.0,424.0,0.08072550126964424,-1.0646230268111467,0.8952380952380953,2.2029394908444258
Rafaelita Blaksland,India,Spicy Special Slims,2022-01-04,8064.0,134.0,0.45770961557320455,0.48141753630225165,0.2814814814814815,-0.2438769945665049
Ches Bonnell,Australia,Mint Chip Choco,2022-02-21,9660.0,92.0,0.5483766810386178,0.8532500767978791,0.1925925925925926,-0.5982435200398121
Karlen McCaffrey,Australia,White Choc,2022-01-05,7357.0,48.0,0.4175456962222978,0.3167022442405921,0.09947089947089947,-0.9694846419642292
Beverie Moffet,India,Drinking Coco,2022-07-15,6055.0,46.0,0.3435804586057765,0.01336517173100129,0.09523809523809523,-0.986359238415339
Brien Boise,Australia,Choco Coated Almonds,2022-05-25,5124.0,62.0,0.29069133708428546,-0.20353714355811472,0.1291005291005291,-0.8513624668064601
Karlen McCaffrey,Canada,Eclairs,2022-04-20,3479.0,358.0,0.1972406336440569,-0.5867855953847483,0.7555555555555555,1.6460778079578002
Gigi Bohling,USA,99% Dark & Pure,2022-06-02,784.0,249.0,0.04414054502921434,-1.2146607185900842,0.5248677248677248,0.7264123013723125
Marney O'Breen,UK,Smooth Sliky Salty,2022-05-13,17609.863750000004,88.0,1.0,2.7053917025852208,0.18412698412698414,-0.6319927129420319
Beverie Moffet,New Zealand,Baker's Choco Chips,2022-08-03,1372.0,144.0,0.07754420072699816,-1.0776697826180108,0.30264550264550266,-0.15950401231095557
Beverie Moffet,Australia,Milk Bars,2022-05-25,735.0,390.0,0.041356907054399025,-1.2260766299210903,0.8232804232804233,1.916071351175558
Van Tuxwell,UK,Raspberry Choco,2022-03-16,6538.0,79.0,0.37101917578609894,0.12589344056520435,0.16507936507936508,-0.7079283969720263
Jan Morforth,Australia,Orange Choco,2022-07-04,3199.0,122.0,0.18133413093082648,-0.6520193744190689,0.2560846560846561,-0.3451245732731641
Jehu Rudeforth,India,50% Dark Bites,2022-07-05,3472.0,135.0,0.19684297107622611,-0.5884164398606063,0.28359788359788357,-0.23543969634094997
Madelene Upcott,USA,After Nines,2022-03-15,4571.0,430.0,0.2592759942256554,-0.33237385715089796,0.9079365079365079,2.2535632801977554
Barr Faughny,UK,Raspberry Choco,2022-08-22,5481.0,69.0,0.3109721280436542,-0.12036407528935596,0.1439153439153439,-0.7923013792275756
Ches Bonnell,Australia,70% Dark Bites,2022-01-12,3136.0,125.0,0.17775516782034964,-0.666696974701791,0.2624338624338624,-0.3198126785964993
Marney O'Breen,UK,Baker's Choco Chips,2022-06-10,252.0,154.0,0.013918189874076593,-1.3386048987552934,0.3238095238095238,-0.07513103005540624
Kaine Padly,Australia,Peanut Butter Cubes,2022-03-25,5460.0,286.0,0.3097791403401619,-0.12525660871693,0.6031746031746031,1.038592335717845
Rafaelita Blaksland,India,Almond Choco,2022-07-27,3395.0,99.0,0.19246868283008775,-0.6063557290950445,0.2074074074074074,-0.5391824324609276
Husein Augar,UK,Caramel Stuffed Bars,2022-04-15,14938.0,433.0,0.8482142571830107,2.082906811594823,0.9142857142857143,2.27887517487442
Roddy Speechley,India,Orange Choco,2022-06-27,4053.0,19.0,0.22984896420617917,-0.45305634836439107,0.0380952380952381,-1.2141662905053223
Jehu Rudeforth,UK,70% Dark Bites,2022-04-14,5565.0,258.0,0.3157440788576233,-0.10079394157905977,0.5439153439153439,0.8023479854023069
Husein Augar,Australia,Manuka Honey Choco,2022-03-15,7161.0,92.0,0.40641114432303654,0.2710385989165677,0.1925925925925926,-0.5982435200398121
Madelene Upcott,USA,Eclairs,2022-03-18,8883.0,200.0,0.5042361360094034,0.6722263399776395,0.4211640211640212,0.3129846883201207
Brien Boise,India,Eclairs,2022-04-29,1351.0,61.0,0.07635121302350589,-1.0825623160455848,0.12698412698412698,-0.859799765032015
Mallorie Waber,New Zealand,White Choc,2022-02-25,3171.0,246.0,0.17974348065950344,-0.658542752322501,0.5185185185185185,0.7011004066956477
Husein Augar,USA,Milk Bars,2022-03-02,854.0,56.0,0.04811717070752194,-1.198352273831504,0.1164021164021164,-0.9019862561597897
Van Tuxwell,Australia,Milk Bars,2022-06-20,7910.0,87.0,0.4489610390809278,0.4455389578333753,0.182010582010582,-0.6404300111675868
Beverie Moffet,Canada,White Choc,2022-07-15,9275.0,173.0,0.526505239807926,0.7635536306256883,0.364021164021164,0.08517763623013751
Dotty Strutley,Australia,50% Dark Bites,2022-05-12,3108.0,252.0,0.1761645175490266,-0.6732203526052232,0.5312169312169313,0.7517241960489772
Mallorie Waber,New Zealand,Organic Choco Syrup,2022-07-01,5075.0,256.0,0.2879076991094701,-0.21495305488912084,0.5396825396825397,0.785473388951197
Husein Augar,USA,85% Dark Bars,2022-08-08,378.0,54.0,0.02107611609503027,-1.3092496981898492,0.11216931216931217,-0.9188608526108996
Madelene Upcott,Australia,50% Dark Bites,2022-07-25,7350.0,6.0,0.41714803365446707,0.3150713997647341,0.010582010582010581,-1.3238511674375364
Wilone O'Kielt,UK,Drinking Coco,2022-05-18,3388.0,55.0,0.192071020262257,-0.6079865735709025,0.11428571428571428,-0.9104235543853446
Camilla Castle,India,Peanut Butter Cubes,2022-07-15,11837.0,277.0,0.6720497396339841,1.360442708789722,0.5841269841269842,0.9626566516878506
Curtice Advani,India,70% Dark Bites,2022-07-05,2282.0,44.0,0.12924033454499695,-0.8656600007564689,0.091005291005291,-1.003233834866449
Mallorie Waber,USA,Manuka Honey Choco,2022-07-04,5425.0,96.0,0.3077908275010081,-0.13341083109622007,0.20105820105820105,-0.5644943271375924
Dotty Strutley,UK,70% Dark Bites,2022-06-20,1267.0,216.0,0.07157926220953677,-1.102132449755881,0.455026455026455,0.4479814599289996
Gunar Cockshoot,Australia,Almond Choco,2022-01-25,3752.0,424.0,0.21274947378945652,-0.5231826608262857,0.8952380952380953,2.2029394908444258
Kaine Padly,New Zealand,Spicy Special Slims,2022-07-01,7728.0,37.0,0.4386218123173281,0.40313700146106696,0.0761904761904762,-1.0622949224453335
Gigi Bohling,USA,50% Dark Bites,2022-04-13,2296.0,59.0,0.13003565968065847,-0.8623983118047529,0.12275132275132275,-0.8766743614831249
Beverie Moffet,UK,Smooth Sliky Salty,2022-05-04,4403.0,76.0,0.24973209259771717,-0.3715141245714903,0.15873015873015872,-0.7332402916486911
Beverie Moffet,Australia,Baker's Choco Chips,2022-08-04,3192.0,109.0,0.18093646836299573,-0.6536502188949269,0.22857142857142856,-0.4548094502053782
Beverie Moffet,India,70% Dark Bites,2022-06-01,448.0,146.0,0.02505274177333787,-1.292941253431269,0.30687830687830686,-0.1426294158598457
Jehu Rudeforth,UK,Choco Coated Almonds,2022-04-22,4270.0,185.0,0.24217650380893274,-0.4025001696127926,0.38941798941798944,0.1864252149367967
Kaine Padly,USA,50% Dark Bites,2022-08-03,70.0,27.0,0.0035789631104768383,-1.3810068551276018,0.05502645502645503,-1.1466679047008828
Ches Bonnell,USA,Orange Choco,2022-06-10,1743.0,69.0,0.09862031682202844,-0.991235025397536,0.1439153439153439,-0.7923013792275756
Gunar Cockshoot,UK,Manuka Honey Choco,2022-06-27,6762.0,46.0,0.38374437795668326,0.17808046379266082,0.09523809523809523,-0.986359238415339
Marney O'Breen,Australia,Smooth Sliky Salty,2022-01-03,3745.0,170.0,0.21235181122162575,-0.5248135053021438,0.3576719576719577,0.059865741553472705
Marney O'Breen,India,After Nines,2022-07-11,2639.0,179.0,0.1495211255043657,-0.7824869324877102,0.37671957671957673,0.1358014255834671
Ches Bonnell,New Zealand,Milk Bars,2022-08-17,4389.0,126.0,0.24893676746205565,-0.3747758135232063,0.26455026455026454,-0.31137538037094437
Rafaelita Blaksland,USA,Fruit & Nut Bars,2022-01-18,2604.0,65.0,0.1475328126652119,-0.7906411548670003,0.13544973544973546,-0.8260505721297953
Ches Bonnell,India,Organic Choco Syrup,2022-03-08,16569.0,99.0,0.9408696354875777,2.46289357446974,0.2074074074074074,-0.5391824324609276
Mallorie Waber,Australia,Orange Choco,2022-03-07,14658.0,275.0,0.8323077544697803,2.017673032560502,0.5798941798941799,0.9457820552367407
Husein Augar,India,70% Dark Bites,2022-05-09,6454.0,157.0,0.3662472249721298,0.10632330685490816,0.33015873015873015,-0.04981913537874143
Barr Faughny,New Zealand,85% Dark Bars,2022-05-23,2100.0,157.0,0.11890110778139719,-0.9080619571287774,0.33015873015873015,-0.04981913537874143
Madelene Upcott,UK,Caramel Stuffed Bars,2022-04-15,161.0,145.0,0.008748576492276717,-1.3598058769414476,0.3047619047619048,-0.15106671408540062
Gigi Bohling,Australia,Drinking Coco,2022-07-27,2807.0,139.0,0.15906502713230394,-0.7433466650671178,0.2920634920634921,-0.20169050343873024
Marney O'Breen,Canada,Choco Coated Almonds,2022-08-22,2639.0,406.0,0.1495211255043657,-0.7824869324877102,0.8571428571428571,2.051068122784437
Ches Bonnell,USA,70% Dark Bites,2022-05-11,4571.0,122.0,0.2592759942256554,-0.33237385715089796,0.2560846560846561,-0.3451245732731641
Madelene Upcott,India,Organic Choco Syrup,2022-01-26,4781.0,38.0,0.2712058712605782,-0.2834485228751575,0.07830687830687831,-1.0538576242197786
Barr Faughny,USA,50% Dark Bites,2022-04-14,13034.0,117.0,0.7400500387330441,1.6393171141614424,0.2455026455026455,-0.38731106440093876
Dennison Crosswaite,New Zealand,Mint Chip Choco,2022-04-05,6454.0,417.0,0.3662472249721298,0.10632330685490816,0.8804232804232804,2.1438784032655414
Marney O'Breen,New Zealand,Smooth Sliky Salty,2022-06-14,8484.0,57.0,0.48156936964305014,0.5792682048537325,0.11851851851851852,-0.8935489579342347
Brien Boise,Canada,Almond Choco,2022-04-13,4781.0,125.0,0.2712058712605782,-0.2834485228751575,0.2624338624338624,-0.3198126785964993
Beverie Moffet,Australia,White Choc,2022-06-27,2240.0,166.0,0.12685435913801238,-0.875445067611617,0.3492063492063492,0.02611654865125297
Dotty Strutley,Australia,Eclairs,2022-01-26,6979.0,3.0,0.39607191755943677,0.2286366425442593,0.004232804232804233,-1.3491630621142012
Barr Faughny,UK,White Choc,2022-07-05,1652.0,72.0,0.09345070344022856,-1.0124360035836903,0.15026455026455027,-0.7669894845509108
Beverie Moffet,Canada,Baker's Choco Chips,2022-01-11,13447.0,95.0,0.7635121302350589,1.7355369382370653,0.19894179894179895,-0.5729316253631473
Kelci Walkden,USA,White Choc,2022-03-07,9422.0,22.0,0.5348561537323719,0.7978013646187067,0.044444444444444446,-1.1888543958286575
Kaine Padly,Canada,50% Dark Bites,2022-03-04,8687.0,100.0,0.4931015841101422,0.626562694653615,0.20952380952380953,-0.5307451342353726
Karlen McCaffrey,Canada,Organic Choco Syrup,2022-07-15,2415.0,312.0,0.13679592333378138,-0.8346739557151667,0.6582010582010582,1.2579620895822732
Kaine Padly,UK,Peanut Butter Cubes,2022-05-11,6272.0,86.0,0.35590799820853003,0.06392135048259977,0.17989417989417988,-0.6488673093931417
Karlen McCaffrey,USA,Milk Bars,2022-01-27,4389.0,7.0,0.24893676746205565,-0.3747758135232063,0.012698412698412698,-1.3154138692119814
Karlen McCaffrey,India,Orange Choco,2022-06-27,3122.0,149.0,0.17695984268468812,-0.6699586636535071,0.31322751322751324,-0.1173175211831809
Ches Bonnell,India,Smooth Sliky Salty,2022-08-03,8043.0,18.0,0.4565166278697123,0.47652500287467764,0.03597883597883598,-1.2226035887308773
Wilone O'Kielt,New Zealand,Mint Chip Choco,2022-08-19,11662.0,242.0,0.6621081754382151,1.3196715968932715,0.5100529100529101,0.6673512137934279
Wilone O'Kielt,Australia,Fruit & Nut Bars,2022-06-15,392.0,102.0,0.02187144123069179,-1.305988009238133,0.21375661375661376,-0.5138705377842627
Dennison Crosswaite,UK,Peanut Butter Cubes,2022-02-07,8925.0,158.0,0.506622111416388,0.6820114068327875,0.3322751322751323,-0.041381837153186496
Karlen McCaffrey,Australia,Almond Choco,2022-07-08,7294.0,128.0,0.413966733111821,0.30202464395787,0.2687830687830688,-0.2945007839198345
Dennison Crosswaite,India,Milk Bars,2022-04-21,1526.0,96.0,0.08629277721927488,-1.0417912041491346,0.20105820105820105,-0.5644943271375924
Ches Bonnell,UK,Mint Chip Choco,2022-04-08,2688.0,209.0,0.152304763479181,-0.771071021156704,0.4402116402116402,0.3889203723501151
Husein Augar,Australia,50% Dark Bites,2022-08-19,14889.0,52.0,0.8454306192081954,2.0714909002638167,0.10793650793650794,-0.9357354490620095
Jan Morforth,India,Fruit & Nut Bars,2022-05-04,2912.0,55.0,0.16502996564976533,-0.7188839979292475,0.11428571428571428,-0.9104235543853446
Mallorie Waber,USA,85% Dark Bars,2022-05-11,2632.0,108.0,0.14912346293653495,-0.7841177769635681,0.22645502645502646,-0.46324674843093316
Mallorie Waber,USA,Eclairs,2022-03-22,6328.0,51.0,0.3590892987511761,0.07696810628946388,0.10582010582010581,-0.9441727472875644
Dennison Crosswaite,Canada,Spicy Special Slims,2022-08-10,2527.0,216.0,0.14315852441907354,-0.8085804441014384,0.455026455026455,0.4479814599289996
Dennison Crosswaite,USA,Fruit & Nut Bars,2022-05-04,1414.0,318.0,0.07993017613398272,-1.0678847157628628,0.6708994708994709,1.3085858789356029
Kelci Walkden,USA,99% Dark & Pure,2022-08-18,7714.0,238.0,0.43782648718166656,0.3998753125093509,0.5015873015873016,0.6336020208912082
Dotty Strutley,Canada,Raspberry Choco,2022-08-03,4347.0,238.0,0.2465507920550711,-0.38456088037835445,0.5015873015873016,0.6336020208912082
Marney O'Breen,New Zealand,Milk Bars,2022-01-14,7490.0,315.0,0.42510128501108224,0.34768828928189444,0.6645502645502646,1.283273984258938
Madelene Upcott,Australia,Choco Coated Almonds,2022-04-08,2058.0,72.0,0.11651513237441263,-0.9178470239839254,0.15026455026455027,-0.7669894845509108
Kelci Walkden,UK,Orange Choco,2022-08-01,3640.0,3.0,0.20638687270416436,-0.5492761724400139,0.004232804232804233,-1.3491630621142012
Dennison Crosswaite,Canada,Eclairs,2022-03-15,455.0,45.0,0.02545040434116863,-1.2913104089554108,0.09312169312169312,-0.994796536640894
Karlen McCaffrey,India,Mint Chip Choco,2022-07-15,10990.0,184.0,0.6239325689264622,1.1631105272109021,0.3873015873015873,0.17798791671124178
Barr Faughny,New Zealand,Almond Choco,2022-01-13,5558.0,127.0,0.31534641628979254,-0.1024247860549178,0.26666666666666666,-0.3029380821453894
Mallorie Waber,Australia,85% Dark Bars,2022-08-26,2541.0,53.0,0.14395384955473506,-0.8053187551497224,0.11005291005291006,-0.9272981508364545
Ches Bonnell,Canada,Eclairs,2022-01-10,1876.0,172.0,0.10617590561081287,-0.9602489803562338,0.3619047619047619,0.07674033800458258
Gigi Bohling,Australia,White Choc,2022-05-11,5523.0,87.0,0.31335810345063875,-0.11057900843420787,0.182010582010582,-0.6404300111675868
Beverie Moffet,New Zealand,85% Dark Bars,2022-08-30,11200.0,22.0,0.635862445961385,1.2120358614866424,0.044444444444444446,-1.1888543958286575
Kaine Padly,USA,Caramel Stuffed Bars,2022-07-21,5593.0,122.0,0.31733472912894634,-0.09427056367562772,0.2560846560846561,-0.3451245732731641
Mallorie Waber,Australia,Almond Choco,2022-08-01,7882.0,125.0,0.44737038880960484,0.4390155799299433,0.2624338624338624,-0.3198126785964993
Brien Boise,Canada,85% Dark Bars,2022-02-17,10241.0,259.0,0.5813826741685709,0.9886101682940944,0.546031746031746,0.8107852836278617
Brien Boise,Australia,Drinking Coco,2022-07-27,6832.0,156.0,0.38772100363499085,0.19438890855124097,0.328042328042328,-0.058256433604296366
Dotty Strutley,USA,Orange Choco,2022-02-23,1379.0,107.0,0.07794186329482893,-1.076038938142153,0.22433862433862434,-0.4716840466564881
Rafaelita Blaksland,Australia,50% Dark Bites,2022-03-22,3010.0,40.0,0.17059724159939596,-0.6960521752672353,0.08253968253968254,-1.0369830277686687
Dennison Crosswaite,India,99% Dark & Pure,2022-06-23,6888.0,311.0,0.39090230417763694,0.2074356643581051,0.656084656084656,1.2495247913567182
Curtice Advani,UK,White Choc,2022-02-01,1540.0,73.0,0.0870881023549364,-1.0385295151974185,0.1523809523809524,-0.7585521863253558
Kelci Walkden,Australia,After Nines,2022-03-02,6916.0,288.0,0.39249295444895993,0.21395904226153717,0.6074074074074074,1.055466932168955
Gigi Bohling,UK,Fruit & Nut Bars,2022-04-06,1232.0,86.0,0.06959094937038297,-1.1102866721351712,0.17989417989417988,-0.6488673093931417
Gunar Cockshoot,Australia,Raspberry Choco,2022-03-17,602.0,72.0,0.03380131826561458,-1.2570626749623925,0.15026455026455027,-0.7669894845509108
Curtice Advani,UK,Fruit & Nut Bars,2022-06-24,10927.0,136.0,0.6203536058159853,1.1484329269281799,0.2857142857142857,-0.22700239811539502
Barr Faughny,Canada,50% Dark Bites,2022-07-19,10185.0,303.0,0.5782013736259248,0.9755634124872303,0.6391534391534391,1.182026405552279
Curtice Advani,USA,Spicy Special Slims,2022-07-11,1603.0,264.0,0.09066706546541324,-1.0238519149146963,0.5566137566137566,0.8529717747556365
Brien Boise,India,Almond Choco,2022-01-13,2170.0,218.0,0.12287773345970479,-0.8917535123701972,0.45925925925925926,0.4648560563801095
Oby Sorrel,New Zealand,Smooth Sliky Salty,2022-07-07,8673.0,60.0,0.49230625897448066,0.623301005701899,0.12486772486772486,-0.86823706325757
Jan Morforth,India,85% Dark Bars,2022-05-25,4760.0,418.0,0.2700128835570859,-0.28834105630273155,0.8825396825396825,2.152315701491096
Marney O'Breen,India,Fruit & Nut Bars,2022-04-13,4753.0,151.0,0.26961522098925517,-0.28997190077858953,0.31746031746031744,-0.10044292473207103
Andria Kimpton,New Zealand,50% Dark Bites,2022-03-02,3374.0,202.0,0.19127569512659548,-0.6112482625226185,0.4253968253968254,0.32985928477123055
